 PARM = MNET;SLAT;SLON;SELV;TMPF;SKNT;DRCT;GUST;PMSL;ALTI;DWPF;RELH;WTHR;P24I


    STN  YYMMDD/HHMM      MNET     SLAT     SLON     SELV     TMPF     SKNT     DRCT     GUST     PMSL     ALTI     DWPF     RELH     WTHR     P24I     
   KDLN  20120201/1853      1.00    45.26  -112.55  1597.00    33.98     0.00     0.00 -9999.00  1018.40    29.99    17.06    49.44 -9999.00 -9999.00
   KDLS  20120201/1853      1.00    45.62  -121.17    75.00    51.08    18.00   300.00    30.00  1020.00    30.12    33.98    51.80 -9999.00 -9999.00
   KDMA  20120201/1855      1.00    32.17  -110.88   824.00    64.94     4.00    50.00 -9999.00  1019.60    30.14    22.10    19.33 -9999.00 -9999.00
   KDMH  20120201/1854      1.00    39.28   -76.62     6.00    71.06 -9999.00 -9999.00 -9999.00  1014.50    29.96    42.98    36.33 -9999.00 -9999.00
   KDMN  20120201/1853      1.00    32.26  -107.72  1315.00    60.08     9.00    90.00    16.00  1021.40    30.24    19.04    20.13 -9999.00 -9999.00
   KDMO  20120201/1853      1.00    38.71   -93.17   277.00    55.94     0.00     0.00 -9999.00  1021.00    30.15    37.04    48.97 -9999.00 -9999.00
   KDNK  20120201/1853      1.00    31.17   -93.00   114.00    71.96     0.00     0.00 -9999.00  1018.40    30.08    64.94    78.61 -9999.00 -9999.00
   KDNK  20120201/1902      1.00    31.17   -93.00   114.00    73.40     3.00   210.00 -9999.00 -9999.00    30.07    64.40    73.50 -9999.00 -9999.00
   KDNL  20120201/1853      1.00    33.47   -82.04   128.00    71.06     3.00 -9999.00 -9999.00  1021.00    30.16    48.92    45.49 -9999.00 -9999.00
   KDNN  20120201/1855      1.00    34.72   -84.87   216.00    51.80     5.00   130.00 -9999.00 -9999.00    30.15    51.80   100.00     1.00 -9999.00
   KDNS  20120201/1855      1.00    41.98   -95.38   388.00    51.80     3.00   210.00 -9999.00 -9999.00    30.12    15.80    23.61 -9999.00 -9999.00
   KDNV  20120201/1855      1.00    40.20   -87.60   212.00    50.90     0.00     0.00 -9999.00 -9999.00    30.04    42.08    71.67 -9999.00 -9999.00
   KDOV  20120201/1855      1.00    39.13   -75.47     9.00    66.02    10.00   230.00    19.00  1014.00    29.94    39.38    37.56 -9999.00 -9999.00
   KDPA  20120201/1852      1.00    41.90   -88.25   231.00    44.06     4.00   290.00 -9999.00  1019.30    30.09    33.08    65.05 -9999.00 -9999.00
   KDPL  20120201/1855      1.00    35.00   -77.98    42.00    69.80     8.00   230.00 -9999.00 -9999.00    30.14    42.80    37.66 -9999.00 -9999.00
   KDQH  20120201/1855      1.00    31.48   -82.86    78.00    77.00     7.00   200.00 -9999.00 -9999.00    30.17    55.40    47.33 -9999.00 -9999.00
   KDRA  20120201/1853      1.00    36.62  -116.03  1007.00    59.00     4.00   140.00 -9999.00  1015.80    30.06    15.80    18.18 -9999.00 -9999.00
   KDRI  20120201/1855      1.00    30.83   -93.34    63.00    68.00     3.00   310.00 -9999.00 -9999.00    30.10    68.00   100.00 -9999.00 -9999.00
   KDRM  20120201/1855      1.00    46.01   -83.74   204.00    32.00    10.00   300.00    16.00 -9999.00    29.98    26.60    80.19 -9999.00 -9999.00
   KDRO  20120201/1853      1.00    37.14  -107.76  2038.00    37.04     5.00 -9999.00 -9999.00  1026.60    30.26    23.00    56.43 -9999.00 -9999.00
   KDRT  20120201/1853      1.00    29.37  -100.92   304.00    69.08     3.00 -9999.00 -9999.00  1018.60    30.11    57.92    67.65 -9999.00 -9999.00
   KDSM  20120201/1854      1.00    41.54   -93.67   291.00    53.96     3.00   190.00 -9999.00  1019.90    30.11    33.98    46.60 -9999.00 -9999.00
   KDSV  20120201/1854      1.00    42.57   -77.71   201.00    50.00    13.00   260.00    19.00  1013.90    29.91    37.94    63.08 -9999.00 -9999.00
   KDTA  20120201/1859      1.00    39.38  -112.51  1449.00    41.00     3.00    70.00 -9999.00 -9999.00    30.08    28.40    60.51 -9999.00 -9999.00
   KDTL  20120201/1853      1.00    46.83   -95.88   426.00    32.00     7.00   160.00 -9999.00 -9999.00    29.97    32.00   100.00 -9999.00 -9999.00
   KDTN  20120201/1853      1.00    32.54   -93.74    54.00    71.06     3.00   250.00 -9999.00  1018.00    30.07    62.96    75.63 -9999.00 -9999.00
   KDTO  20120201/1853      1.00    33.21   -97.20   195.00    66.92    10.00   250.00 -9999.00  1017.60    30.06    53.96    63.13 -9999.00 -9999.00
   KDTS  20120201/1853      1.00    30.39   -86.47     6.00    68.00     6.00 -9999.00 -9999.00  1020.90    30.15    64.94    89.96 -9999.00 -9999.00
   KDTS  20120201/1900      1.00    30.39   -86.47     6.00    66.20     6.00 -9999.00 -9999.00 -9999.00    30.15    64.40    93.94 -9999.00 -9999.00
   KDTW  20120201/1853      1.00    42.23   -83.33   194.00    48.02     6.00 -9999.00 -9999.00  1017.60    30.05    33.98    58.06 -9999.00 -9999.00
   KDUC  20120201/1855      1.00    34.47   -97.96   339.00    62.60     7.00    40.00 -9999.00 -9999.00    30.11    41.00    45.07 -9999.00 -9999.00
   KDUG  20120201/1856      1.00    31.47  -109.60  1266.00    66.02     6.00 -9999.00 -9999.00  1019.30    30.21    21.01    17.78 -9999.00 -9999.00
   KDUH  20120201/1855      1.00    41.74   -83.66   204.00    44.60     7.00   270.00 -9999.00 -9999.00    30.07    35.42    69.97 -9999.00 -9999.00
   KDUJ  20120201/1856      1.00    41.18   -78.90   555.00    51.98    19.00   250.00    28.00  1014.50    29.95    41.00    66.05 -9999.00 -9999.00
   KDUX  20120201/1855      1.00    35.86  -102.01  1129.00    59.00    20.00   340.00    24.00 -9999.00    30.15    17.60    19.66 -9999.00 -9999.00
   KDVK  20120201/1855      1.00    37.58   -84.77   312.00    59.00     3.00   250.00 -9999.00 -9999.00    30.07    53.60    82.27 -9999.00 -9999.00
   KDVL  20120201/1855      1.00    48.12   -98.92   444.00    35.60    13.00   270.00 -9999.00 -9999.00    29.90    28.40    74.78 -9999.00 -9999.00
   KDVN  20120201/1852      1.00    41.61   -90.59   229.00    33.98     4.00 -9999.00 -9999.00  1021.30    30.14    30.92    88.40    31.00 -9999.00
   KDVO  20120201/1855      1.00    38.14  -122.56     1.00    55.40    10.00   320.00 -9999.00 -9999.00    30.30    53.60    93.65 -9999.00 -9999.00
   KDVP  20120201/1855      1.00    43.99   -95.78   495.00    44.78     9.00   280.00 -9999.00 -9999.00    30.06    32.00    60.60 -9999.00 -9999.00
   KDVT  20120201/1853      1.00    33.69  -112.07   450.00    64.04     0.00     0.00 -9999.00  1019.10    30.13    23.00    20.72 -9999.00 -9999.00
   KDWH  20120201/1853      1.00    30.07   -95.56    46.00    73.94     6.00   230.00 -9999.00  1018.30    30.08    66.92    78.77 -9999.00 -9999.00
   KDXR  20120201/1853      1.00    41.37   -73.48   139.00    59.00    10.00   260.00    19.00  1010.60    29.85    30.92    34.34 -9999.00 -9999.00
   KDXX  20120201/1854      1.00    44.99   -96.18   330.00    48.20     7.00   260.00 -9999.00 -9999.00    30.02    33.80    57.25 -9999.00 -9999.00
   KDYL  20120201/1854      1.00    40.33   -75.12   120.00    62.06    10.00   270.00    23.00  1012.80    29.91    42.98    49.58 -9999.00 -9999.00
   KDYR  20120201/1855      1.00    36.00   -89.40   103.00    68.00     9.00   280.00 -9999.00 -9999.00    30.07    53.60    60.03 -9999.00 -9999.00
   KDYS  20120201/1855      1.00    32.42   -99.86   545.00    66.20    11.00   320.00 -9999.00  1018.60    30.11    46.04    48.21 -9999.00 -9999.00
   KDYT  20120201/1853      1.00    46.72   -92.04   186.00    33.80     5.00   230.00 -9999.00 -9999.00    30.07    28.40    80.34 -9999.00 -9999.00
   KDZB  20120201/1915      1.00    30.53   -98.36   333.00    76.28     3.00   230.00 -9999.00 -9999.00    30.07    58.28    53.78 -9999.00 -9999.00
   KE16  20120201/1850      1.00    37.08  -121.60    86.00    51.80     0.00     0.00 -9999.00 -9999.00    30.29    46.40    81.75 -9999.00 -9999.00
   KE38  20120201/1855      1.00    30.38  -103.68  1376.00    59.54    14.00    60.00 -9999.00 -9999.00    30.29    17.78    19.44 -9999.00 -9999.00
   KE80  20120201/1855      1.00    34.65  -106.83  1583.00    49.28     5.00   160.00 -9999.00 -9999.00    30.28    21.20    32.71 -9999.00 -9999.00
   KEAR  20120201/1855      1.00    40.73   -99.00   650.00    55.40    10.00   260.00 -9999.00 -9999.00    30.12    19.40    24.18 -9999.00 -9999.00
   KEAT  20120201/1855      1.00    47.40  -120.21   381.00    35.06     6.00   270.00 -9999.00  1015.50    29.96    33.08    92.39 -9999.00 -9999.00
   KEAU  20120201/1856      1.00    44.87   -91.48   277.00    32.00     3.00 -9999.00 -9999.00  1020.10    30.09    28.94    88.30    31.00 -9999.00
   KEBS  20120201/1855      1.00    42.43   -93.87   342.00    41.54     3.00   120.00 -9999.00 -9999.00    30.10    37.40    85.09 -9999.00 -9999.00
   KECG  20120201/1854      1.00    36.26   -76.18     3.00    71.06    15.00   230.00 -9999.00  1018.80    30.09    44.06    37.86 -9999.00 -9999.00
   KECP  20120201/1853      1.00    30.36   -85.80    21.00    66.02     7.00   140.00 -9999.00  1022.90    30.17    62.06    87.08 -9999.00 -9999.00
   KECU  20120201/1855      1.00    29.95  -100.17   723.00    71.60     4.00    10.00 -9999.00 -9999.00    30.15    51.80    49.70 -9999.00 -9999.00
   KEDC  20120201/1855      1.00    30.39   -97.56   188.00    75.20     3.00   180.00 -9999.00 -9999.00    30.08    62.60    64.98 -9999.00 -9999.00
   KEDE  20120201/1855      1.00    36.03   -76.57     6.00    68.00    12.00   250.00    16.00 -9999.00    30.10    42.80    40.05 -9999.00 -9999.00
   KEDU  20120201/1855      1.00    38.53  -121.79    21.00    57.20     3.00   310.00 -9999.00 -9999.00    30.26    46.40    67.15 -9999.00 -9999.00
   KEED  20120201/1856      1.00    34.77  -114.62   300.00    60.98     6.00    10.00 -9999.00  1018.50    30.11    19.04    19.50 -9999.00 -9999.00
   KEEN  20120201/1855      1.00    42.90   -72.27   149.00    46.40     0.00     0.00 -9999.00 -9999.00    29.76    33.80    61.27 -9999.00 -9999.00
   KEEO  20120201/1853      1.00    40.04  -107.89  1948.00    35.06     0.00     0.00 -9999.00  1025.80    30.20    14.00    41.43 -9999.00 -9999.00
   KEET  20120201/1853      1.00    33.18   -86.78   178.00    55.94     3.00   200.00 -9999.00  1019.90    30.13    55.04    96.79 -9999.00 -9999.00
   KEET  20120201/1902      1.00    33.18   -86.78   178.00    55.40     3.00   190.00 -9999.00 -9999.00    30.13    55.40   100.00  2493.00 -9999.00
   KEFK  20120201/1855      1.00    44.93   -72.20   233.00    39.92     4.00   230.00 -9999.00 -9999.00    29.68    35.24    83.19    13.00 -9999.00
   KEFT  20120201/1855      1.00    42.62   -89.59   331.00    35.60     5.00   270.00 -9999.00 -9999.00    30.09    32.00    86.58 -9999.00 -9999.00
   KEGE  20120201/1850      1.00    39.65  -106.92  1993.00    33.80     0.00     0.00 -9999.00 -9999.00    30.22    14.00    43.57 -9999.00 -9999.00
   KEGV  20120201/1855      1.00    45.93   -89.27   501.00    32.00     4.00   260.00 -9999.00 -9999.00    30.03    26.60    80.19 -9999.00 -9999.00
   KEHC  20120201/1855      1.00    28.43   -92.88    68.00    73.40    11.00   190.00 -9999.00 -9999.00    30.09    68.00    83.25 -9999.00 -9999.00
   KEHO  20120201/1855      1.00    35.25   -81.60   258.00    60.80     9.00   200.00    17.00 -9999.00    30.14    42.80    51.48 -9999.00 -9999.00
   KEHR  20120201/1855      1.00    37.82   -87.68   117.00    60.80     3.00   170.00 -9999.00 -9999.00    30.03    50.00    67.57 -9999.00 -9999.00
   KEIK  20120201/1858      1.00    40.01  -105.05  1564.00    46.40     9.00   120.00 -9999.00 -9999.00    30.14    14.00    26.69 -9999.00 -9999.00
   KEIR  20120201/1855      1.00    28.63   -91.49     9.00    69.80     7.00   160.00 -9999.00 -9999.00    30.13    69.80   100.00    31.00 -9999.00
   KEKM  20120201/1855      1.00    41.72   -86.00   237.00    41.00     6.00   280.00 -9999.00 -9999.00    30.09    32.00    70.06 -9999.00 -9999.00
   KEKN  20120201/1851      1.00    38.89   -79.85   605.00    50.00     5.00   230.00 -9999.00  1018.70    30.07    46.40    87.38  2493.00 -9999.00
   KEKO  20120201/1856      1.00    40.83  -115.79  1568.00    37.04    12.00   270.00 -9999.00  1021.20    30.12    28.94    72.22 -9999.00 -9999.00
   KEKO  20120201/1903      1.00    40.83  -115.79  1568.00    37.40     9.00   270.00 -9999.00 -9999.00    30.12    28.40    69.64 -9999.00 -9999.00
   KEKQ  20120201/1856      1.00    36.86   -84.86   294.00    56.84     5.00   150.00 -9999.00  1019.20    30.09    56.84   100.00 -9999.00 -9999.00
   KELD  20120201/1853      1.00    33.22   -92.81    84.00    73.04     9.00   200.00 -9999.00  1017.50    30.06    62.06    68.53 -9999.00 -9999.00
   KELM  20120201/1853      1.00    42.16   -76.90   291.00    55.94    15.00   270.00    24.00  1011.10    29.85    37.94    50.73 -9999.00 -9999.00
   KELN  20120201/1853      1.00    47.03  -120.53   536.00    42.08     7.00   300.00 -9999.00  1015.50    29.96    33.08    70.19 -9999.00 -9999.00
   KELO  20120201/1853      1.00    47.82   -91.83   444.00    30.20     5.00   270.00 -9999.00 -9999.00    30.00    24.80    80.04 -9999.00 -9999.00
   KELY  20120201/1853      1.00    39.30  -114.85  1907.00    42.98     4.00    50.00 -9999.00  1017.40    30.08    19.94    39.34 -9999.00 -9999.00
   KELZ  20120201/1856      1.00    42.11   -77.98   647.00    50.00    20.00   270.00    31.00  1012.60    29.89    35.06    56.30 -9999.00 -9999.00
   KEMP  20120201/1853      1.00    38.33   -96.19   367.00    60.98     0.00     0.00 -9999.00  1021.20    30.15    30.92    32.01 -9999.00 -9999.00
   KEMT  20120201/1847      1.00    34.08  -118.03    90.00 -9999.00     0.00     0.00 -9999.00 -9999.00    30.18 -9999.00 -9999.00 -9999.00 -9999.00
   KEMV  20120201/1855      1.00    36.69   -77.48    39.00    69.80    11.00   180.00    15.00 -9999.00    30.09    39.20    32.76 -9999.00 -9999.00
   KENL  20120201/1855      1.00    38.51   -89.09   163.00    58.28     6.00   290.00 -9999.00 -9999.00    30.08    40.82    52.18 -9999.00 -9999.00
   KENV  20120201/1855      1.00    40.73  -114.03  1291.00    35.60     3.00   150.00 -9999.00 -9999.00    30.10    26.60    69.43 -9999.00 -9999.00
   KENW  20120201/1853      1.00    42.60   -87.94   226.00    39.92     4.00 -9999.00 -9999.00  1019.70    30.09    32.00    73.06     6.00 -9999.00
   KEOE  20120201/1915      1.00    34.31   -81.64   173.00    69.80     9.00   220.00 -9999.00 -9999.00    30.18    46.40    43.19 -9999.00 -9999.00
   KEOK  20120201/1855      1.00    40.47   -91.43   205.00    50.00     3.00   300.00 -9999.00 -9999.00    30.12    41.00    71.08 -9999.00 -9999.00
   KEPH  20120201/1853      1.00    47.31  -119.52   389.00    37.04     0.00     0.00 -9999.00  1015.20    29.95    35.96    95.82 -9999.00 -9999.00
   KEQY  20120201/1853      1.00    35.02   -80.62   207.00    66.92    10.00   240.00 -9999.00  1021.20    30.13    48.02    50.67 -9999.00 -9999.00
   KERV  20120201/1855      1.00    29.97   -99.08   493.00    73.40     6.00   220.00 -9999.00 -9999.00    30.11    57.20    56.95 -9999.00 -9999.00
   KERY  20120201/1854      1.00    46.31   -85.46   265.00    32.00     7.00   290.00 -9999.00 -9999.00    30.03    26.60    80.19 -9999.00 -9999.00
   KESC  20120201/1855      1.00    45.75   -87.03   180.00    35.60     7.00   330.00 -9999.00 -9999.00    30.06    21.20    55.36 -9999.00 -9999.00
   KESF  20120201/1853      1.00    31.40   -92.29    34.00    69.08     3.00   130.00 -9999.00  1018.80    30.09    66.02    90.01 -9999.00 -9999.00
   KESN  20120201/1855      1.00    38.80   -76.07    22.00    64.40     7.00   230.00 -9999.00 -9999.00    30.02    39.20    39.46 -9999.00 -9999.00
   KETB  20120201/1855      1.00    43.42   -88.13   270.00    35.60     7.00   260.00 -9999.00 -9999.00    30.08    30.20    80.49 -9999.00 -9999.00
   KETC  20120201/1855      1.00    35.94   -77.55    16.00    69.08    10.00   250.00    15.00 -9999.00    30.11    43.70    39.95 -9999.00 -9999.00
   KETH  20120201/1856      1.00    45.77   -96.53   312.00    42.80     7.00   170.00 -9999.00 -9999.00    30.03    35.60    75.50 -9999.00 -9999.00
   KEUF  20120201/1858      1.00    31.95   -85.13    87.00    66.02     4.00   170.00 -9999.00  1020.90    30.15    55.94    69.98 -9999.00 -9999.00
   KEUG  20120201/1854      1.00    44.13  -123.21   111.00    48.02     9.00   260.00 -9999.00  1026.00    30.30    37.94    67.92 -9999.00 -9999.00
   KEUL  20120201/1855      1.00    43.63  -116.63   741.00    39.20     7.00   130.00 -9999.00 -9999.00    30.08    30.20    69.85 -9999.00 -9999.00
   KEVM  20120201/1853      1.00    47.42   -92.50   420.00    32.00     0.00     0.00 -9999.00 -9999.00    30.02    30.20    92.96 -9999.00 -9999.00
   KEVV  20120201/1854      1.00    38.04   -87.52   127.00    62.06     0.00     0.00 -9999.00  1017.20    30.04    51.98    69.55 -9999.00 -9999.00
   KEVW  20120201/1850      1.00    41.27  -111.03  2183.00    32.00     3.00   100.00 -9999.00  1020.70    30.09    12.02    42.92 -9999.00 -9999.00
   KEVW  20120201/1853      1.00    41.27  -111.03  2183.00    33.08     3.00    80.00 -9999.00  1020.60    30.09    12.02    41.09 -9999.00 -9999.00
   KEVW  20120201/1855      1.00    41.27  -111.03  2183.00    33.80     4.00    80.00 -9999.00 -9999.00    30.09    12.20    40.24 -9999.00 -9999.00
   KEVW  20120201/1900      1.00    41.27  -111.03  2183.00    33.80     4.00    80.00 -9999.00 -9999.00    30.09    12.20    40.24 -9999.00 -9999.00
   KEWB  20120201/1853      1.00    41.68   -70.96    24.00    57.92    10.00   250.00    21.00  1008.60    29.79    42.98    57.45 -9999.00 -9999.00
   KEWK  20120201/1855      1.00    38.05   -97.28   467.00    57.20     4.00   290.00 -9999.00 -9999.00    30.16    28.40    33.05 -9999.00 -9999.00
   KEWN  20120201/1854      1.00    35.07   -77.05     5.00    71.06    12.00   260.00    17.00  1020.70    30.14    42.08    35.09 -9999.00 -9999.00
   KEXX  20120201/1855      1.00    35.78   -80.30   223.00    64.40     4.00   220.00 -9999.00 -9999.00    30.11    44.60    48.59 -9999.00 -9999.00
   KEYE  20120201/1853      1.00    39.83   -86.30   250.00    55.04     3.00   350.00 -9999.00  1017.40    30.04    41.00    59.06 -9999.00 -9999.00
   KEYF  20120201/1915      1.00    34.60   -78.58    40.00    69.80     9.00   230.00    14.00 -9999.00    30.16    46.40    43.19 -9999.00 -9999.00
   KEYW  20120201/1853      1.00    24.55   -81.75     1.00    78.98    11.00    90.00    20.00  1020.50    30.14    68.00    69.19 -9999.00 -9999.00
   KEZF  20120201/1855      1.00    38.27   -77.45    26.00    71.60    14.00   230.00    20.00 -9999.00    29.98    42.80    35.42 -9999.00 -9999.00
   KEZM  20120201/1855      1.00    32.21   -83.13    93.00    77.00    10.00   230.00 -9999.00 -9999.00    30.18    51.80    41.49 -9999.00 -9999.00
   KF05  20120201/1855      1.00    34.23   -99.28   386.00    63.86     6.00    40.00 -9999.00 -9999.00    30.11    33.98    32.72 -9999.00 -9999.00
   KFAF  20120201/1855      1.00    37.13   -76.62     4.00    68.18     7.00   230.00    15.00  1017.20    30.03    39.38    34.87 -9999.00 -9999.00
   KFAM  20120201/1855      1.00    37.77   -90.43   288.00    60.80     3.00   330.00 -9999.00 -9999.00    30.08    37.40    41.73 -9999.00 -9999.00
   KFAR  20120201/1853      1.00    46.93   -96.81   274.00    35.06    10.00   190.00 -9999.00  1016.20    29.97    28.04    75.28 -9999.00 -9999.00
   KFAT  20120201/1853      1.00    36.78  -119.72   101.00    59.00     5.00   310.00 -9999.00  1024.10    30.25    46.40    62.95     6.00 -9999.00
   KFAY  20120201/1853      1.00    34.99   -78.88    57.00    68.00    13.00   230.00 -9999.00  1020.40    30.15    46.40    45.93 -9999.00 -9999.00
   KFBG  20120201/1855      1.00    35.13   -78.93    74.00    67.28    10.00   220.00    17.00  1020.80    30.15    47.12    48.38 -9999.00 -9999.00
   KFBL  20120201/1854      1.00    44.33   -93.32   323.00    33.80     3.00   190.00 -9999.00 -9999.00    30.09    30.20    86.48    31.00 -9999.00
   KFCM  20120201/1853      1.00    44.83   -93.47   287.00    33.08     4.00   160.00 -9999.00  1019.60    30.08    30.92    91.65    31.00 -9999.00
   KFCM  20120201/1855      1.00    44.83   -93.47   287.00    33.80     4.00   170.00 -9999.00 -9999.00    30.08    32.00    93.02    31.00 -9999.00
   KFCS  20120201/1855      1.00    38.70  -104.77  1789.00    48.20     6.00   120.00 -9999.00  1020.70    30.16     4.10    15.97 -9999.00 -9999.00
   KFDR  20120201/1853      1.00    34.34   -98.98   382.00    62.96     7.00    10.00 -9999.00  1018.50    30.09    35.96    36.53 -9999.00 -9999.00
   KFDW  20120201/1915      1.00    34.32   -81.11   176.00    71.60     6.00   210.00 -9999.00 -9999.00    30.16    42.80    35.42 -9999.00 -9999.00
   KFDY  20120201/1853      1.00    41.01   -83.67   248.00    48.92     6.00   270.00 -9999.00  1017.30    30.04    39.92    70.96 -9999.00 -9999.00
   KFET  20120201/1855      1.00    41.45   -96.52   379.00    56.66     0.00     0.00 -9999.00 -9999.00    30.09    21.02    24.76 -9999.00 -9999.00
   KFFA  20120201/1855      1.00    36.02   -75.67     4.00    67.28     4.00   240.00 -9999.00 -9999.00    30.10    40.28    37.24 -9999.00 -9999.00
   KFFC  20120201/1853      1.00    33.36   -84.57   246.00    68.00     6.00 -9999.00 -9999.00  1021.10    30.15    48.02    48.82 -9999.00 -9999.00
   KFFL  20120201/1855      1.00    41.05   -91.98   244.00    44.60     5.00   330.00 -9999.00 -9999.00    30.13    39.20    81.20 -9999.00 -9999.00
   KFFM  20120201/1853      1.00    46.28   -96.15   360.00    33.80     8.00   170.00 -9999.00 -9999.00    30.02    33.80   100.00 -9999.00 -9999.00
   KFFO  20120201/1855      1.00    39.83   -84.05   251.00    59.72     7.00   250.00 -9999.00  1017.10    30.03    43.70    55.37 -9999.00 -9999.00
   KFFT  20120201/1853      1.00    38.18   -84.90   245.00    60.08     3.00   270.00 -9999.00  1017.30    30.05    51.08    72.16 -9999.00 -9999.00
   KFFX  20120201/1855      1.00    43.44   -85.99   235.00    38.30     6.00   300.00 -9999.00 -9999.00    30.05    33.26    81.88 -9999.00 -9999.00
   KFFZ  20120201/1847      1.00    33.47  -111.73   424.00    62.60     5.00    90.00 -9999.00 -9999.00    30.13    24.80    23.50 -9999.00 -9999.00
   KFGN  20120201/1853      1.00    49.32   -94.90   329.00    28.40    11.00   160.00 -9999.00 -9999.00    29.95    26.60    92.85    31.00 -9999.00
   KFHB  20120201/1855      1.00    30.61   -81.46     5.00    73.40     8.00   130.00 -9999.00 -9999.00    30.19    55.40    53.36 -9999.00 -9999.00
   KFHR  20120201/1853      1.00    48.52  -123.03    33.00    46.94     5.00 -9999.00 -9999.00  1020.00    30.12    39.92    76.43 -9999.00 -9999.00
   KFHU  20120201/1855      1.00    31.58  -110.33  1438.00    62.60    11.00   120.00    18.00  1019.70    30.19    15.81    16.01 -9999.00 -9999.00
   KFIG  20120201/1854      1.00    41.05   -78.41   462.00    55.04    13.00   250.00    24.00  1014.50    29.96    37.04    50.59 -9999.00 -9999.00
   KFIT  20120201/1852      1.00    42.55   -71.76   106.00    55.04    12.00   270.00    21.00  1007.90    29.76    42.08    61.57 -9999.00 -9999.00
   KFKA  20120201/1854      1.00    43.68   -92.18   389.00    32.00     0.00     0.00 -9999.00 -9999.00    30.10    30.92    95.72    31.00 -9999.00
   KFKN  20120201/1855      1.00    36.70   -76.90    12.00    73.40     8.00   250.00 -9999.00 -9999.00    30.07    42.80    33.34 -9999.00 -9999.00
   KFKS  20120201/1856      1.00    44.62   -86.20   193.00    35.60     4.00   340.00 -9999.00 -9999.00    30.07    28.76    75.89 -9999.00 -9999.00
   KFLD  20120201/1853      1.00    43.77   -88.49   246.00    35.96     6.00   280.00 -9999.00  1019.50    30.08    30.02    78.77 -9999.00 -9999.00
   KFLG  20120201/1857      1.00    35.14  -111.67  2137.00    44.96     6.00   210.00 -9999.00  1021.50    30.22    15.98    30.74 -9999.00 -9999.00
   KFLL  20120201/1853      1.00    26.07   -80.15     3.00    77.00    11.00   110.00 -9999.00  1021.60    30.17    64.40    65.20 -9999.00 -9999.00
   KFLO  20120201/1853      1.00    34.19   -79.73    45.00    71.96    11.00   220.00 -9999.00  1021.20    30.16    46.94    40.97 -9999.00 -9999.00
   KFLY  20120201/1855      1.00    38.95  -104.57  2095.00    45.86     6.00   210.00    16.00 -9999.00    30.18    -3.45    12.22 -9999.00 -9999.00
   KFMH  20120201/1855      1.00    41.65   -70.52    40.00    50.00    18.00   250.00    24.00 -9999.00    29.80    41.00    71.08 -9999.00 -9999.00
   KFMN  20120201/1853      1.00    36.74  -108.23  1677.00    44.06     7.00    90.00 -9999.00  1025.60    30.25    23.00    42.98 -9999.00 -9999.00
   KFMY  20120201/1853      1.00    26.58   -81.86     5.00    80.96     4.00   150.00 -9999.00  1020.90    30.14    57.92    45.53 -9999.00 -9999.00
   KFNB  20120201/1853      1.00    40.08   -95.59   300.00    59.00     3.00 -9999.00 -9999.00  1020.30    30.12    30.20    33.35 -9999.00 -9999.00
   KFNL  20120201/1855      1.00    40.45  -105.02  1529.00    42.80    10.00   170.00 -9999.00 -9999.00    30.16    15.80    33.13 -9999.00 -9999.00
   KFNT  20120201/1853      1.00    42.97   -83.75   238.00    39.92    11.00   280.00 -9999.00  1018.10    30.05    32.00    73.06 -9999.00 -9999.00
   KFOA  20120201/1855      1.00    38.66   -88.45   144.00    59.54     5.00   310.00 -9999.00 -9999.00    30.07    40.46    49.19 -9999.00 -9999.00
   KFOD  20120201/1855      1.00    42.55   -94.18   354.00    44.60     6.00   190.00 -9999.00 -9999.00    30.09    37.40    75.67 -9999.00 -9999.00
   KFOE  20120201/1853      1.00    38.94   -95.65   329.00    62.06     6.00   280.00 -9999.00  1021.00    30.14    28.04    27.39 -9999.00 -9999.00
   KFOK  20120201/1853      1.00    40.85   -72.62    20.00    55.04     9.00   220.00    15.00  1011.40    29.87    42.08    61.57 -9999.00 -9999.00
   KFOM  20120201/1859      1.00    38.96  -112.36  1519.00    39.20     5.00    50.00 -9999.00 -9999.00    30.10    28.40    64.90 -9999.00 -9999.00
   KFOT  20120201/1855      1.00    40.55  -124.13   120.00    50.00     5.00   350.00 -9999.00 -9999.00    30.34    44.60    81.61 -9999.00 -9999.00
   KFOZ  20120201/1854      1.00    47.78   -93.65   411.00    32.00     4.00   170.00 -9999.00 -9999.00    30.00    28.40    86.37 -9999.00 -9999.00
   KFPK  20120201/1855      1.00    42.57   -84.81   271.00    39.20     7.00   270.00 -9999.00 -9999.00    30.05    33.80    80.78 -9999.00 -9999.00
   KFPR  20120201/1853      1.00    27.50   -80.38     8.00    75.02    10.00   110.00 -9999.00  1022.30    30.19    59.00    57.54 -9999.00 -9999.00
   KFRG  20120201/1853      1.00    40.73   -73.42    24.00    62.06    15.00   270.00    22.00  1011.50    29.87    41.00    45.94 -9999.00 -9999.00
   KFRI  20120201/1855      1.00    39.06   -96.76   324.00    58.46     6.00   210.00 -9999.00  1021.60    30.15    27.32    30.22 -9999.00 -9999.00
   KFRM  20120201/1855      1.00    43.65   -94.42   354.00    41.00     6.00   150.00 -9999.00 -9999.00    30.10    35.60    80.92 -9999.00 -9999.00
   KFSD  20120201/1856      1.00    43.58   -96.75   435.00    48.02     5.00   270.00 -9999.00  1019.20    30.06    30.92    51.33 -9999.00 -9999.00
